,Open,Low,High,Close,DayOfWeek
2012-02-11,19200.0,19200.0,19200.0,19200.0,Saturday
2012-02-12,19400.0,19400.0,19400.0,19400.0,Sunday
2012-02-13,19000.0,19000.0,19000.0,19000.0,Monday
2012-02-14,19350.0,19350.0,19350.0,19350.0,Tuesday
2012-02-15,19500.0,19500.0,19500.0,19500.0,Wednesday
2012-02-16,19600.0,19600.0,19600.0,19600.0,Thursday
2012-02-17,19600.0,19600.0,19600.0,19600.0,Friday
2012-02-18,19400.0,19400.0,19400.0,19400.0,Saturday
2012-02-19,19200.0,19200.0,19200.0,19200.0,Sunday
2012-02-20,19400.0,19400.0,19400.0,19400.0,Monday
2012-02-21,19450.0,19450.0,19450.0,19450.0,Tuesday
2012-02-22,19350.0,19350.0,19350.0,19350.0,Wednesday
2012-02-23,19350.0,19350.0,19350.0,19350.0,Thursday
2012-02-24,19350.0,19350.0,19350.0,19350.0,Friday
2012-02-25,19350.0,19350.0,19350.0,19350.0,Saturday
2012-02-26,19300.0,19300.0,19300.0,19300.0,Sunday
2012-02-27,18700.0,18700.0,18700.0,18700.0,Monday
2012-02-28,18500.0,18500.0,18500.0,18500.0,Tuesday
2012-02-29,19200.0,19200.0,19200.0,19200.0,Wednesday
2012-03-01,19250.0,19250.0,19250.0,19250.0,Thursday
2012-03-02,19250.0,19250.0,19250.0,19250.0,Friday
2012-03-03,19250.0,19250.0,19250.0,19250.0,Saturday
2012-03-04,19000.0,19000.0,19000.0,19000.0,Sunday
2012-03-05,19100.0,19100.0,19100.0,19100.0,Monday
2012-03-06,18950.0,18950.0,18950.0,18950.0,Tuesday
2012-03-07,18850.0,18850.0,18850.0,18850.0,Wednesday
2012-03-08,19000.0,19000.0,19000.0,19000.0,Thursday
2012-03-09,19000.0,19000.0,19000.0,19000.0,Friday
2012-03-10,18800.0,18800.0,18800.0,18800.0,Saturday
2012-03-11,18700.0,18700.0,18700.0,18700.0,Sunday
2012-03-12,18850.0,18850.0,18850.0,18850.0,Monday
2012-03-13,18800.0,18800.0,18800.0,18800.0,Tuesday
2012-03-14,18600.0,18600.0,18600.0,18600.0,Wednesday
2012-03-15,18500.0,18500.0,18500.0,18500.0,Thursday
2012-03-16,18500.0,18500.0,18500.0,18500.0,Friday
2012-03-17,19250.0,19250.0,19250.0,19250.0,Saturday
2012-03-18,19150.0,19150.0,19150.0,19150.0,Sunday
2012-03-19,19150.0,19150.0,19150.0,19150.0,Monday
2012-03-20,19150.0,19150.0,19150.0,19150.0,Tuesday
2012-03-21,19150.0,19150.0,19150.0,19150.0,Wednesday
2012-03-22,19150.0,19150.0,19150.0,19150.0,Thursday
2012-03-23,19150.0,19150.0,19150.0,19150.0,Friday
2012-03-24,19150.0,19150.0,19150.0,19150.0,Saturday
2012-03-25,18900.0,18900.0,18900.0,18900.0,Sunday
2012-03-26,19000.0,19000.0,19000.0,19000.0,Monday
2012-03-27,19000.0,19000.0,19000.0,19000.0,Tuesday
2012-03-28,19200.0,19200.0,19200.0,19200.0,Wednesday
2012-03-29,19200.0,19200.0,19200.0,19200.0,Thursday
2012-03-30,19200.0,19200.0,19200.0,19200.0,Friday
2012-03-31,19200.0,19200.0,19200.0,19200.0,Saturday
2012-04-01,19200.0,19200.0,19200.0,19200.0,Sunday
2012-04-02,19120.0,19120.0,19120.0,19120.0,Monday
2012-04-03,19000.0,19000.0,19000.0,19000.0,Tuesday
2012-04-04,18950.0,18950.0,18950.0,18950.0,Wednesday
2012-04-05,19000.0,19000.0,19000.0,19000.0,Thursday
2012-04-06,19000.0,19000.0,19000.0,19000.0,Friday
2012-04-07,19100.0,19100.0,19100.0,19100.0,Saturday
2012-04-08,19010.0,19010.0,19010.0,19010.0,Sunday
2012-04-09,19000.0,19000.0,19000.0,19000.0,Monday
2012-04-10,18650.0,18650.0,18650.0,18650.0,Tuesday
2012-04-11,18800.0,18800.0,18800.0,18800.0,Wednesday
2012-04-12,18840.0,18840.0,18840.0,18840.0,Thursday
2012-04-13,18840.0,18840.0,18840.0,18840.0,Friday
2012-04-14,18800.0,18800.0,18800.0,18800.0,Saturday
2012-04-15,17300.0,17300.0,17300.0,17300.0,Sunday
2012-04-16,17800.0,17800.0,17800.0,17800.0,Monday
2012-04-17,18000.0,18000.0,18000.0,18000.0,Tuesday
2012-04-18,18240.0,18240.0,18240.0,18240.0,Wednesday
2012-04-19,18180.0,18180.0,18180.0,18180.0,Thursday
2012-04-20,18180.0,18180.0,18180.0,18180.0,Friday
2012-04-21,18030.0,18030.0,18030.0,18030.0,Saturday
2012-04-22,17950.0,17950.0,17950.0,17950.0,Sunday
2012-04-23,17790.0,17790.0,17790.0,17790.0,Monday
2012-04-24,17580.0,17580.0,17580.0,17580.0,Tuesday
2012-04-25,17580.0,17580.0,17580.0,17580.0,Wednesday
2012-04-26,17480.0,17480.0,17480.0,17480.0,Thursday
2012-04-27,17480.0,17480.0,17480.0,17480.0,Friday
2012-04-28,16650.0,16650.0,16650.0,16650.0,Saturday
2012-04-29,17340.0,17340.0,17340.0,17340.0,Sunday
2012-04-30,17250.0,17250.0,17250.0,17250.0,Monday
2012-05-01,17100.0,17100.0,17100.0,17100.0,Tuesday
2012-05-02,17090.0,17090.0,17090.0,17090.0,Wednesday
2012-05-03,17050.0,17050.0,17050.0,17050.0,Thursday
2012-05-04,17050.0,17050.0,17050.0,17050.0,Friday
2012-05-05,16780.0,16780.0,16780.0,16780.0,Saturday
2012-05-06,16720.0,16720.0,16720.0,16720.0,Sunday
2012-05-07,16640.0,16640.0,16640.0,16640.0,Monday
2012-05-08,16550.0,16550.0,16550.0,16550.0,Tuesday
2012-05-09,16500.0,16500.0,16500.0,16500.0,Wednesday
2012-05-10,16190.0,16190.0,16190.0,16190.0,Thursday
2012-05-11,16190.0,16190.0,16190.0,16190.0,Friday
2012-05-12,15890.0,15890.0,15890.0,15890.0,Saturday
2012-05-13,15750.0,15750.0,15750.0,15750.0,Sunday
2012-05-14,16250.0,16250.0,16250.0,16250.0,Monday
2012-05-15,16690.0,16690.0,16690.0,16690.0,Tuesday
2012-05-16,16380.0,16380.0,16380.0,16380.0,Wednesday
2012-05-17,16650.0,16650.0,16650.0,16650.0,Thursday
2012-05-18,16650.0,16650.0,16650.0,16650.0,Friday
2012-05-19,16850.0,16850.0,16850.0,16850.0,Saturday
2012-05-20,16760.0,16760.0,16760.0,16760.0,Sunday
2012-05-21,16850.0,16850.0,16850.0,16850.0,Monday
2012-05-22,16690.0,16690.0,16690.0,16690.0,Tuesday
2012-05-23,16710.0,16710.0,16710.0,16710.0,Wednesday
2012-05-24,17600.0,17600.0,17600.0,17600.0,Thursday
2012-05-25,17600.0,17600.0,17600.0,17600.0,Friday
2012-05-26,17670.0,17670.0,17670.0,17670.0,Saturday
2012-05-27,17200.0,17200.0,17200.0,17200.0,Sunday
2012-05-28,17300.0,17300.0,17300.0,17300.0,Monday
2012-05-29,17600.0,17600.0,17600.0,17600.0,Tuesday
2012-05-30,17680.0,17680.0,17680.0,17680.0,Wednesday
2012-05-31,17700.0,17700.0,17700.0,17700.0,Thursday
2012-06-01,17700.0,17700.0,17700.0,17700.0,Friday
2012-06-02,17770.0,17770.0,17770.0,17770.0,Saturday
2012-06-03,17770.0,17770.0,17770.0,17770.0,Sunday
2012-06-04,17770.0,17770.0,17770.0,17770.0,Monday
2012-06-05,17680.0,17680.0,17680.0,17680.0,Tuesday
2012-06-06,17700.0,17700.0,17700.0,17700.0,Wednesday
2012-06-07,17850.0,17850.0,17850.0,17850.0,Thursday
2012-06-08,17850.0,17850.0,17850.0,17850.0,Friday
2012-06-09,18250.0,18250.0,18250.0,18250.0,Saturday
2012-06-10,18210.0,18210.0,18210.0,18210.0,Sunday
2012-06-11,18150.0,18150.0,18150.0,18150.0,Monday
2012-06-12,17900.0,17900.0,17900.0,17900.0,Tuesday
2012-06-13,17600.0,17600.0,17600.0,17600.0,Wednesday
2012-06-14,17800.0,17800.0,17800.0,17800.0,Thursday
2012-06-15,17800.0,17800.0,17800.0,17800.0,Friday
2012-06-16,17850.0,17850.0,17850.0,17850.0,Saturday
2012-06-17,18000.0,18000.0,18000.0,18000.0,Sunday
2012-06-18,18000.0,18000.0,18000.0,18000.0,Monday
2012-06-19,18100.0,18100.0,18100.0,18100.0,Tuesday
2012-06-20,18280.0,18280.0,18280.0,18280.0,Wednesday
2012-06-21,18300.0,18300.0,18300.0,18300.0,Thursday
2012-06-22,18300.0,18300.0,18300.0,18300.0,Friday
2012-06-23,18800.0,18800.0,18800.0,18800.0,Saturday
2012-06-24,19050.0,19050.0,19050.0,19050.0,Sunday
2012-06-25,18950.0,18950.0,18950.0,18950.0,Monday
2012-06-26,19200.0,19200.0,19200.0,19200.0,Tuesday
2012-06-27,19400.0,19400.0,19400.0,19400.0,Wednesday
2012-06-28,20150.0,20150.0,20150.0,20150.0,Thursday
2012-06-29,20150.0,20150.0,20150.0,20150.0,Friday
2012-06-30,19800.0,19520.0,20000.0,19940.0,Saturday
2012-07-01,19890.0,19520.0,19890.0,19530.0,Sunday
2012-07-02,19460.0,19280.0,19560.0,19430.0,Monday
2012-07-03,19410.0,19400.0,19760.0,19760.0,Tuesday
2012-07-04,19800.0,19610.0,19830.0,19680.0,Wednesday
2012-07-05,19800.0,19610.0,19830.0,19680.0,Thursday
2012-07-06,19800.0,19610.0,19830.0,19680.0,Friday
2012-07-07,19580.0,19410.0,19600.0,19460.0,Saturday
2012-07-08,19390.0,19040.0,19390.0,19100.0,Sunday
2012-07-09,19020.0,18810.0,19160.0,19130.0,Monday
2012-07-10,19200.0,19200.0,19460.0,19360.0,Tuesday
2012-07-11,19330.0,19100.0,19340.0,19140.0,Wednesday
2012-07-12,19170.0,19150.0,19240.0,19220.0,Thursday
2012-07-13,19170.0,19150.0,19240.0,19220.0,Friday
2012-07-14,19350.0,19150.0,19350.0,19150.0,Saturday
2012-07-15,19130.0,19010.0,19130.0,19020.0,Sunday
2012-07-16,18900.0,18900.0,19200.0,19200.0,Monday
2012-07-17,19280.0,19090.0,19280.0,19090.0,Tuesday
2012-07-18,19040.0,19030.0,19220.0,19150.0,Wednesday
2012-07-19,19140.0,19080.0,19140.0,19100.0,Thursday
2012-07-20,19140.0,19080.0,19140.0,19100.0,Friday
2012-07-21,19080.0,19030.0,19100.0,19090.0,Saturday
2012-07-22,19070.0,18980.0,19080.0,18990.0,Sunday
2012-07-23,18960.0,18960.0,19090.0,19080.0,Monday
2012-07-24,19100.0,19100.0,19230.0,19210.0,Tuesday
2012-07-25,19200.0,19200.0,19340.0,19290.0,Wednesday
2012-07-26,19350.0,19350.0,19600.0,19570.0,Thursday
2012-07-27,19350.0,19350.0,19600.0,19570.0,Friday
2012-07-28,19600.0,19600.0,19740.0,19700.0,Saturday
2012-07-29,19650.0,19420.0,19650.0,19470.0,Sunday
2012-07-30,19500.0,19500.0,19680.0,19680.0,Monday
2012-07-31,19710.0,19630.0,19710.0,19710.0,Tuesday
2012-08-01,19820.0,19800.0,20080.0,20070.0,Wednesday
2012-08-02,20080.0,20080.0,20250.0,20190.0,Thursday
2012-08-03,20080.0,20080.0,20250.0,20190.0,Friday
2012-08-04,20070.0,20020.0,20170.0,20080.0,Saturday
2012-08-05,20040.0,20040.0,20480.0,20440.0,Sunday
2012-08-06,20700.0,20700.0,21550.0,21460.0,Monday
2012-08-07,21800.0,21570.0,22100.0,21980.0,Tuesday
2012-08-08,21970.0,20850.0,21970.0,20850.0,Wednesday
2012-08-09,20700.0,20570.0,20950.0,20950.0,Thursday
2012-08-10,20700.0,20570.0,20950.0,20950.0,Friday
2012-08-11,20800.0,20800.0,21350.0,21300.0,Saturday
2012-08-12,21390.0,21370.0,21520.0,21480.0,Sunday
2012-08-13,21400.0,21290.0,21410.0,21300.0,Monday
2012-08-14,21290.0,21210.0,21310.0,21210.0,Tuesday
2012-08-15,21230.0,21070.0,21240.0,21070.0,Wednesday
2012-08-16,21110.0,21060.0,21260.0,21260.0,Thursday
2012-08-17,21110.0,21060.0,21260.0,21260.0,Friday
2012-08-18,21300.0,21200.0,21320.0,21200.0,Saturday
2012-08-19,21300.0,21200.0,21320.0,21200.0,Sunday
2012-08-20,21300.0,21200.0,21320.0,21200.0,Monday
2012-08-21,21210.0,21180.0,21290.0,21290.0,Tuesday
2012-08-22,21360.0,21290.0,21360.0,21360.0,Wednesday
2012-08-23,21420.0,21420.0,21690.0,21630.0,Thursday
2012-08-24,21420.0,21420.0,21690.0,21630.0,Friday
2012-08-25,21830.0,21820.0,22100.0,21940.0,Saturday
2012-08-26,22000.0,21650.0,22000.0,21730.0,Sunday
2012-08-27,21750.0,21720.0,21960.0,21960.0,Monday
2012-08-28,21930.0,21930.0,21940.0,21940.0,Tuesday
2012-08-29,21930.0,21930.0,21950.0,21940.0,Wednesday
2012-08-30,21930.0,21930.0,21950.0,21940.0,Thursday
2012-08-31,21930.0,21930.0,21950.0,21940.0,Friday
2012-09-01,21850.0,21770.0,21850.0,21800.0,Saturday
2012-09-02,21780.0,21590.0,21780.0,21590.0,Sunday
2012-09-03,21500.0,21330.0,21730.0,21730.0,Monday
2012-09-04,21820.0,21750.0,21910.0,21820.0,Tuesday
2012-09-05,21820.0,21810.0,22190.0,22180.0,Wednesday
2012-09-06,22370.0,22210.0,22500.0,22210.0,Thursday
2012-09-07,22370.0,22210.0,22500.0,22210.0,Friday
2012-09-08,22500.0,22500.0,23020.0,23020.0,Saturday
2012-09-09,23140.0,23140.0,24480.0,24480.0,Sunday
2012-09-10,24900.0,24900.0,26300.0,25600.0,Monday
2012-09-11,25200.0,24250.0,25200.0,24750.0,Tuesday
2012-09-12,25200.0,24250.0,25200.0,24750.0,Wednesday
2012-09-13,23900.0,23820.0,24000.0,23910.0,Thursday
2012-09-14,23900.0,23820.0,24000.0,23910.0,Friday
2012-09-15,23850.0,23850.0,24480.0,24480.0,Saturday
2012-09-16,24350.0,24320.0,24550.0,24470.0,Sunday
2012-09-17,24470.0,24470.0,25240.0,24930.0,Monday
2012-09-18,24700.0,24300.0,24820.0,24360.0,Tuesday
2012-09-19,24210.0,23990.0,24360.0,24280.0,Wednesday
2012-09-20,24340.0,24340.0,24410.0,24380.0,Thursday
2012-09-21,24340.0,24340.0,24410.0,24380.0,Friday
2012-09-22,24740.0,24370.0,24740.0,24690.0,Saturday
2012-09-23,24660.0,24510.0,24780.0,24760.0,Sunday
2012-09-24,24600.0,24600.0,25300.0,25200.0,Monday
2012-09-25,25310.0,25310.0,26530.0,25480.0,Tuesday
2012-09-26,26150.0,26120.0,26460.0,26300.0,Wednesday
2012-09-27,26760.0,26760.0,26900.0,26900.0,Thursday
2012-09-28,26760.0,26760.0,26900.0,26900.0,Friday
2012-09-29,27160.0,27160.0,28500.0,28440.0,Saturday
2012-09-30,29600.0,29410.0,29800.0,29800.0,Sunday
2012-10-01,29680.0,29680.0,34700.0,34700.0,Monday
2012-10-02,33300.0,33300.0,36100.0,36100.0,Tuesday
2012-10-03,35700.0,30000.0,36300.0,34000.0,Wednesday
2012-10-04,31000.0,29600.0,32000.0,30000.0,Thursday
2012-10-05,31000.0,29600.0,32000.0,30000.0,Friday
2012-10-06,29000.0,28500.0,31500.0,30300.0,Saturday
2012-10-07,29800.0,28500.0,31200.0,30000.0,Sunday
2012-10-08,30670.0,30670.0,33400.0,33400.0,Monday
2012-10-09,34000.0,33000.0,34500.0,33000.0,Tuesday
2012-10-10,32200.0,31250.0,33500.0,33000.0,Wednesday
2012-10-11,33000.0,33000.0,33450.0,33250.0,Thursday
2012-10-12,33000.0,33000.0,33450.0,33250.0,Friday
2012-10-13,33950.0,33950.0,33950.0,33950.0,Saturday
2012-10-14,33700.0,33500.0,34200.0,34000.0,Sunday
2012-10-15,34600.0,34600.0,35400.0,35200.0,Monday
2012-10-16,36000.0,36000.0,36000.0,36000.0,Tuesday
2012-10-17,33350.0,33350.0,33350.0,33350.0,Wednesday
2012-10-18,33350.0,33350.0,36000.0,35300.0,Thursday
2012-10-19,33350.0,33350.0,36000.0,35300.0,Friday
2012-10-20,36000.0,36000.0,36000.0,36000.0,Saturday
2012-10-21,35500.0,35000.0,35500.0,35400.0,Sunday
2012-10-22,36000.0,36000.0,36000.0,36000.0,Monday
2012-10-23,33000.0,32700.0,33000.0,32700.0,Tuesday
2012-10-24,34000.0,34000.0,34000.0,34000.0,Wednesday
2012-10-25,34000.0,34000.0,34000.0,34000.0,Thursday
2012-10-26,34000.0,34000.0,34000.0,34000.0,Friday
2012-10-27,33400.0,33400.0,33400.0,33400.0,Saturday
2012-10-28,32900.0,32900.0,32900.0,32900.0,Sunday
2012-10-29,33400.0,33400.0,33400.0,33400.0,Monday
2012-10-30,33000.0,33000.0,33000.0,33000.0,Tuesday
2012-10-31,32900.0,32900.0,32900.0,32900.0,Wednesday
2012-11-01,32900.0,32900.0,32900.0,32900.0,Thursday
2012-11-02,32900.0,32900.0,32900.0,32900.0,Friday
2012-11-03,32900.0,32900.0,32900.0,32900.0,Saturday
2012-11-04,31000.0,29500.0,31000.0,29500.0,Sunday
2012-11-05,29500.0,29500.0,29500.0,29500.0,Monday
2012-11-06,32000.0,32000.0,32000.0,32000.0,Tuesday
2012-11-07,31800.0,31800.0,31800.0,31800.0,Wednesday
2012-11-08,31800.0,31800.0,31800.0,31800.0,Thursday
2012-11-09,31800.0,31800.0,31800.0,31800.0,Friday
2012-11-10,31000.0,31000.0,31000.0,31000.0,Saturday
2012-11-11,30700.0,30700.0,30700.0,30700.0,Sunday
2012-11-12,30500.0,30500.0,30500.0,30500.0,Monday
2012-11-13,30000.0,30000.0,30000.0,30000.0,Tuesday
2012-11-14,29800.0,29800.0,29800.0,29800.0,Wednesday
2012-11-15,29800.0,29800.0,29800.0,29800.0,Thursday
2012-11-16,29800.0,29800.0,29800.0,29800.0,Friday
2012-11-17,29400.0,29400.0,29400.0,29400.0,Saturday
2012-11-18,28500.0,28500.0,28500.0,28500.0,Sunday
2012-11-19,28000.0,28000.0,28000.0,28000.0,Monday
2012-11-20,26500.0,26500.0,26500.0,26500.0,Tuesday
2012-11-21,28400.0,28400.0,28400.0,28400.0,Wednesday
2012-11-22,28400.0,28400.0,29000.0,29000.0,Thursday
2012-11-23,29000.0,29000.0,29000.0,29000.0,Friday
2012-11-24,29000.0,29000.0,29000.0,29000.0,Saturday
2012-11-25,29000.0,29000.0,29000.0,29000.0,Sunday
2012-11-26,28900.0,28900.0,28900.0,28900.0,Monday
2012-11-27,28000.0,28000.0,28000.0,28000.0,Tuesday
2012-11-28,29000.0,29000.0,29000.0,29000.0,Wednesday
2012-11-29,28700.0,28700.0,28700.0,28700.0,Thursday
2012-11-30,28700.0,28700.0,28700.0,28700.0,Friday
2012-12-01,29500.0,29500.0,29500.0,29500.0,Saturday
2012-12-02,29300.0,29300.0,29300.0,29300.0,Sunday
2012-12-03,29300.0,29300.0,29300.0,29300.0,Monday
2012-12-04,29100.0,29100.0,29100.0,29100.0,Tuesday
2012-12-05,29300.0,29300.0,29300.0,29300.0,Wednesday
2012-12-06,29300.0,29300.0,29300.0,29300.0,Thursday
2012-12-07,29300.0,29300.0,29300.0,29300.0,Friday
2012-12-08,30500.0,30500.0,30500.0,30500.0,Saturday
2012-12-09,29000.0,29000.0,29000.0,29000.0,Sunday
2012-12-10,29800.0,29800.0,29800.0,29800.0,Monday
2012-12-11,30100.0,30100.0,30100.0,30100.0,Tuesday
2012-12-12,29950.0,29950.0,29950.0,29950.0,Wednesday
2012-12-13,30200.0,30200.0,30200.0,30200.0,Thursday
2012-12-14,30200.0,30200.0,30200.0,30200.0,Friday
2012-12-15,29700.0,29700.0,29700.0,29700.0,Saturday
2012-12-16,30000.0,30000.0,30000.0,30000.0,Sunday
2012-12-17,30000.0,30000.0,30330.0,30330.0,Monday
2012-12-18,30900.0,30900.0,31100.0,31100.0,Tuesday
2012-12-19,31250.0,30850.0,31350.0,30850.0,Wednesday
2012-12-20,31000.0,31000.0,31000.0,31000.0,Thursday
2012-12-21,31000.0,31000.0,31000.0,31000.0,Friday
2012-12-22,31500.0,31300.0,31700.0,31700.0,Saturday
2012-12-23,31800.0,31800.0,32400.0,32400.0,Sunday
2012-12-24,33500.0,33320.0,33500.0,33320.0,Monday
2012-12-25,34200.0,33320.0,34200.0,33320.0,Tuesday
2012-12-26,32640.0,32480.0,33280.0,32750.0,Wednesday
2012-12-27,32850.0,32600.0,32850.0,32600.0,Thursday
2012-12-28,32850.0,32600.0,32850.0,32600.0,Friday
2012-12-29,32800.0,32100.0,32800.0,32100.0,Saturday
2012-12-30,31950.0,31600.0,32300.0,32300.0,Sunday
2012-12-31,32900.0,32400.0,32900.0,32400.0,Monday
2013-01-01,32400.0,32400.0,32550.0,32400.0,Tuesday
2013-01-02,32350.0,32350.0,32500.0,32450.0,Wednesday
2013-01-03,32350.0,32350.0,32500.0,32450.0,Thursday
2013-01-04,32350.0,32350.0,32500.0,32450.0,Friday
2013-01-05,32350.0,32350.0,32350.0,32350.0,Saturday
2013-01-06,32400.0,32330.0,32460.0,32460.0,Sunday
2013-01-07,32400.0,32300.0,32400.0,32350.0,Monday
2013-01-08,32420.0,32400.0,32660.0,32660.0,Tuesday
2013-01-09,32550.0,32550.0,33250.0,32850.0,Wednesday
2013-01-10,32800.0,32800.0,32800.0,32800.0,Thursday
2013-01-11,32800.0,32800.0,32800.0,32800.0,Friday
2013-01-12,32800.0,32800.0,32800.0,32800.0,Saturday
2013-01-13,32700.0,32700.0,33080.0,32880.0,Sunday
2013-01-14,32900.0,32850.0,32950.0,32900.0,Monday
2013-01-15,32930.0,32900.0,33100.0,33050.0,Tuesday
2013-01-16,33300.0,33010.0,33300.0,33050.0,Wednesday
2013-01-17,33080.0,33050.0,33080.0,33050.0,Thursday
2013-01-18,33080.0,33050.0,33080.0,33050.0,Friday
2013-01-19,33150.0,33150.0,33400.0,33400.0,Saturday
2013-01-20,33300.0,33300.0,34350.0,34100.0,Sunday
2013-01-21,34400.0,34400.0,35430.0,35150.0,Monday
2013-01-22,35240.0,35240.0,36500.0,36190.0,Tuesday
2013-01-23,36500.0,34960.0,36500.0,35600.0,Wednesday
2013-01-24,35400.0,35200.0,35400.0,35250.0,Thursday
2013-01-25,35400.0,35200.0,35400.0,35250.0,Friday
2013-01-26,35000.0,35000.0,35500.0,35500.0,Saturday
2013-01-27,35600.0,35600.0,36520.0,36520.0,Sunday
2013-01-28,36300.0,36000.0,36710.0,36500.0,Monday
2013-01-29,36600.0,36600.0,36600.0,36600.0,Tuesday
2013-01-30,36800.0,36800.0,38100.0,37950.0,Wednesday
2013-01-31,37800.0,37800.0,38900.0,38900.0,Thursday
2013-02-01,37800.0,37800.0,38900.0,38900.0,Friday
2013-02-02,39400.0,37800.0,39700.0,38200.0,Saturday
2013-02-03,38100.0,37800.0,38100.0,38100.0,Sunday
2013-02-04,37700.0,37700.0,38250.0,38250.0,Monday
2013-02-05,38900.0,38500.0,38900.0,38500.0,Tuesday
2013-02-06,37700.0,37150.0,37700.0,37150.0,Wednesday
2013-02-07,37900.0,37900.0,38200.0,38200.0,Thursday
2013-02-08,37900.0,37900.0,38200.0,38200.0,Friday
2013-02-09,38250.0,38250.0,38500.0,38500.0,Saturday
2013-02-10,38250.0,38250.0,38500.0,38500.0,Sunday
2013-02-11,38300.0,37700.0,38300.0,37700.0,Monday
2013-02-12,37500.0,37200.0,37500.0,37200.0,Tuesday
2013-02-13,36000.0,35900.0,36500.0,36500.0,Wednesday
2013-02-14,36900.0,36900.0,37500.0,37500.0,Thursday
2013-02-15,36900.0,36900.0,37500.0,37500.0,Friday
2013-02-16,37450.0,37140.0,37450.0,37300.0,Saturday
2013-02-17,37000.0,36800.0,37000.0,36800.0,Sunday
2013-02-18,36600.0,36600.0,37100.0,37100.0,Monday
2013-02-19,37400.0,37250.0,37500.0,37250.0,Tuesday
2013-02-20,36800.0,36800.0,37100.0,36900.0,Wednesday
2013-02-21,36700.0,36700.0,36750.0,36750.0,Thursday
2013-02-22,36700.0,36700.0,36750.0,36750.0,Friday
2013-02-23,37000.0,36800.0,37100.0,36800.0,Saturday
2013-02-24,36650.0,36550.0,36750.0,36750.0,Sunday
2013-02-25,36890.0,36890.0,37460.0,37460.0,Monday
2013-02-26,37450.0,37450.0,37850.0,37650.0,Tuesday
2013-02-27,37900.0,37050.0,37900.0,37050.0,Wednesday
2013-02-28,37000.0,36750.0,37000.0,36750.0,Thursday
2013-03-01,37000.0,36750.0,37000.0,36750.0,Friday
2013-03-02,36500.0,36450.0,36650.0,36450.0,Saturday
2013-03-03,36100.0,34900.0,36100.0,34900.0,Sunday
2013-03-04,33900.0,32850.0,33900.0,33050.0,Monday
2013-03-05,33300.0,33300.0,34700.0,34400.0,Tuesday
2013-03-06,34800.0,34800.0,35900.0,35900.0,Wednesday
2013-03-07,36400.0,35700.0,36400.0,35700.0,Thursday
2013-03-08,36400.0,35700.0,36400.0,35700.0,Friday
2013-03-09,35450.0,34800.0,35450.0,34800.0,Saturday
2013-03-10,34850.0,34450.0,34850.0,34750.0,Sunday
2013-03-11,35300.0,34900.0,35500.0,35100.0,Monday
2013-03-12,35050.0,34700.0,35050.0,34750.0,Tuesday
2013-03-13,34300.0,34100.0,34450.0,34400.0,Wednesday
2013-03-14,34200.0,34000.0,34250.0,34000.0,Thursday
2013-03-15,34200.0,34000.0,34250.0,34000.0,Friday
2013-03-16,33950.0,33300.0,33950.0,33320.0,Saturday
2013-03-17,33400.0,33400.0,34200.0,34100.0,Sunday
2013-03-18,34000.0,33950.0,34050.0,34050.0,Monday
2013-03-19,34000.0,33950.0,34050.0,34050.0,Tuesday
2013-03-20,34000.0,33950.0,34050.0,34050.0,Wednesday
2013-03-21,34000.0,33950.0,34050.0,34050.0,Thursday
2013-03-22,34000.0,33950.0,34050.0,34050.0,Friday
2013-03-23,34000.0,33950.0,34050.0,34050.0,Saturday
2013-03-24,34000.0,33950.0,34050.0,34050.0,Sunday
2013-03-25,34000.0,33950.0,34050.0,34050.0,Monday
2013-03-26,34000.0,33950.0,34050.0,34050.0,Tuesday
2013-03-27,34000.0,33950.0,34050.0,34050.0,Wednesday
2013-03-28,34000.0,33950.0,34050.0,34050.0,Thursday
2013-03-29,34000.0,33950.0,34050.0,34050.0,Friday
2013-03-30,34000.0,33950.0,34050.0,34050.0,Saturday
2013-03-31,34000.0,33950.0,34050.0,34050.0,Sunday
2013-04-01,34000.0,33950.0,34050.0,34050.0,Monday
2013-04-02,34000.0,33950.0,34050.0,34050.0,Tuesday
2013-04-03,34000.0,33950.0,34050.0,34050.0,Wednesday
2013-04-04,34000.0,33950.0,34050.0,34050.0,Thursday
2013-04-05,34000.0,33950.0,34050.0,34050.0,Friday
2013-04-06,34500.0,34500.0,35400.0,35100.0,Saturday
2013-04-07,36000.0,35950.0,36400.0,36350.0,Sunday
2013-04-08,36150.0,35400.0,36150.0,35400.0,Monday
2013-04-09,35400.0,35400.0,35650.0,35400.0,Tuesday
2013-04-10,35500.0,35150.0,35500.0,35150.0,Wednesday
2013-04-11,35300.0,35050.0,35300.0,35050.0,Thursday
2013-04-12,35300.0,35050.0,35300.0,35050.0,Friday
2013-04-13,35200.0,35050.0,35300.0,35150.0,Saturday
2013-04-14,35200.0,35050.0,35300.0,35150.0,Sunday
2013-04-15,35100.0,35050.0,35200.0,35050.0,Monday
2013-04-16,35200.0,35000.0,35200.0,35050.0,Tuesday
2013-04-17,35100.0,35100.0,35250.0,35250.0,Wednesday
2013-04-18,35350.0,35300.0,35350.0,35300.0,Thursday
2013-04-19,35350.0,35300.0,35350.0,35300.0,Friday
2013-04-20,35450.0,35100.0,35500.0,35200.0,Saturday
2013-04-21,35150.0,35150.0,35350.0,35350.0,Sunday
